date,nav,ret,drawdown,nav_csi300
2019-02-28,0.9823219188975479,-0.007010164738871394,-0.027815087792779192,1.1974501471068981
2019-03-01,0.97989472036868,-0.0024708789269326514,-0.030217239005433827,1.2219679633867282
2019-03-04,0.9653315291954723,-0.014861995753715607,-0.04463014628136175,1.2347172278522398
2019-03-05,0.9604771321377364,-0.005028735632183867,-0.04943444870667091,1.2451781627983005
2019-03-06,0.9653315291954722,0.005054151624548586,-0.04463014628136186,1.2536776724419747
2019-03-07,0.9561003619422788,-0.009562691131498435,-0.05376605310881799,1.23994769532527
2019-03-08,0.9342769730515543,-0.022825416409623656,-0.07536423696753103,1.1967963386727691
2019-03-11,0.9779237508330032,0.04671717171717171,-0.03216786925010506,1.2128146453089246
2019-03-12,1.0003369610450985,0.022919179734619988,-0.009985950692508072,1.2209872507355346
2019-03-13,0.954330897978166,-0.04599056603773577,-0.055517257205470516,1.2137953579601177
2019-03-14,0.9336871517301834,-0.02163164400494444,-0.0759479716664152,1.204968944099379
2019-03-15,0.937226079658409,0.0037902716361339905,-0.07244556347311037,1.2209872507355344
2019-03-18,0.9637680391201008,0.028319697923222087,-0.04617750202332438,1.2585812356979407
2019-03-19,0.9631782177987299,-0.000611995104039087,-0.046761236722208444,1.2494279176201375
2019-03-20,0.9513817913713113,-0.012247397428046591,-0.05843593069989117,1.2494279176201375
2019-03-21,0.9652117650955959,0.014536723163841914,-0.0447486744834551,1.2500817260542663
2019-03-22,0.967896637877503,0.0027816411682892728,-0.04209150807033535,1.2517162471395882
2019-03-25,0.9598420195317818,-0.00832177531206657,-0.050063007309694485,1.22066034651847
2019-03-26,0.9316508553217574,-0.029370629370629397,-0.0779632546474518,1.2079110820529584
2019-03-27,0.9383630372765251,0.007204610951008661,-0.07132033861465248,1.218372016999019
2019-03-28,0.9249386733669898,-0.014306151645207432,-0.08460617068025111,1.215102974828375
2019-03-29,0.9531298375770141,0.030478955007256836,-0.056705923342493914,1.2647924158221637
2019-04-01,0.9920604929146667,0.04084507042253516,-0.018177010352257827,1.2974828375286036
2019-04-02,0.9974302384784808,0.005412719891745521,-0.01286267752601844,1.295194508009153
2019-04-03,1.0054848568242019,0.008075370121130465,-0.0048911782866594145,1.3125204315135661
2019-04-04,1.0136582055418457,0.00812876361306858,0.0,1.3278849297155932
2019-04-08,1.0022362514720995,-0.011268052690049157,-0.011268052690049157,1.3193854200719186
2019-04-09,1.0065798114704536,0.004333868378812111,-0.0069830185684812696,1.327231121281464
2019-04-10,1.004166722582479,-0.002397315007191869,-0.009363593080463417,1.3291925465838503
2019-04-11,0.9871142277741255,-0.016981736622877275,-0.02618631963180451,1.3063092513893424
2019-04-12,0.9845402662936192,-0.0026075619295958807,-0.028725599111252387,1.3017325923504408
2019-04-15,0.9715095862985565,-0.013235294117647123,-0.04158070147595638,1.2935599869238306
2019-04-16,0.9945143670305808,0.023679417122040247,-0.01888589112839234,1.3327884929715585
2019-04-17,0.9962839655484287,0.00177935943060481,-0.017140136486272217,1.3295194508009147
2019-04-18,0.9929056411052644,-0.0033909252381720822,-0.02047294080304729,1.3272311212814638
2019-04-19,1.0012420502127992,0.008395973154362468,-0.01224885791005803,1.346845374305328
2019-04-22,0.9879276612472034,-0.013297872340425565,-0.025383846501679685,1.3131742399476949
2019-04-23,0.9706189555919289,-0.01752021563342321,-0.04245933167078775,1.310885910428244
2019-04-24,0.9826019056609651,0.012345679012345734,-0.030637841938328414,1.3128473357306305
2019-04-25,0.9426587387641778,-0.04065040650406504,-0.07004280771319316,1.2857142857142851
2019-04-26,0.9320072275917012,-0.011299435028248594,-0.08055079858649039,1.2680614579928076
2019-04-29,0.898721255177712,-0.03571428571428559,-0.1133882700655442,1.2729650212487738
2019-04-30,0.8982719799448675,-0.0004999049819464077,-0.11383149168639062,1.2736188296829023
2019-05-06,0.8980385016083661,-0.00025991942497838316,-0.11406182409550536,1.2007191892775413
2019-05-07,0.8981013611605012,6.999650017514014e-05,-0.11399981152382044,1.2118339326577308
2019-05-08,0.8981372809045784,3.9995200576070644e-05,-0.11396437576857199,1.1961425302386395
2019-05-09,0.8983797391770991,0.0002699568069108871,-0.11372518442064516,1.1791435109512909
2019-05-10,0.8982630000088484,-0.00012994412402667077,-0.11384035062520248,1.2160836874795682
2019-05-13,0.898092381224482,-0.0001899430170949623,-0.11400867046263252,1.193854200719189
2019-05-14,0.898056461480405,-3.999560048384421e-05,-0.11404410621788086,1.1879699248120297
2019-05-15,0.898056461480405,0.0,-0.11404410621788086,1.213468453743053
2019-05-16,0.8980025818642893,-5.999580029403262e-05,-0.11409725985075347,1.219352729650212
2019-05-17,0.8981372809045786,0.00014999850001506942,-0.11396437576857188,1.1918927754168025
2019-05-20,0.8980205417363278,-0.00012997920332746826,-0.1140795419731293,1.1788166067342265
2019-05-21,0.8980385016083663,1.9999400017844948e-05,-0.11406182409550514,1.1935272965021244
2019-05-22,0.898092381224482,5.999700015002496e-05,-0.11400867046263252,1.190585158548545
2019-05-23,0.8981103410965205,1.9997800241977615e-05,-0.11399095258500835,1.1716247139588098
2019-05-24,0.8980834012884628,-2.9996100506912704e-05,-0.1140175294014446,1.1735861392611961
2019-05-27,0.8979756420562314,-0.00011998800119983333,-0.11412383666718984,1.1876430205949655
2019-05-28,0.8980205417363277,5.0001000019950226e-05,-0.11407954197312942,1.1932003922850603
2019-05-29,0.897966662120212,-5.9998200053978934e-05,-0.11413269560600203,1.193854200719189
2019-05-30,0.8980564614804049,0.00010000300008994323,-0.11404410621788097,1.1932003922850603
2019-05-31,0.9069370317508855,0.00988865472427125,-0.10528319428333632,1.1873161163779011
2019-06-03,0.9182816228360251,0.012508686587908269,-0.0940914621756922,1.1899313501144162
2019-06-04,0.927735448740308,0.010295126973232538,-0.08476501875265552,1.179143510951291
2019-06-05,0.9337228718130206,0.006453804347826164,-0.07885827125139888,1.1765282772147758
2019-06-06,0.9334077442828779,-0.0003374957813027102,-0.0791691526988334,1.1663942464857795
2019-06-10,0.9305715965115928,-0.0030384875084403795,-0.08196708572574463,1.1814318404707418
2019-06-11,0.9255295560293085,-0.0054182187605824605,-0.0869411888846976,1.2183720169990189
2019-06-12,0.9365590195843054,0.01191692202928163,-0.07606033822448788,1.2092186989212157
2019-06-13,0.9381346572350192,0.001682368775235421,-0.07450593098731517,1.206930369401765
2019-06-14,0.9523153960914437,0.015115888478333783,-0.06051626585276004,1.1997384766263481
2019-06-17,0.9400254224158758,-0.01290536068828585,-0.07264064230270784,1.2007191892775413
2019-06-18,0.946643100548874,0.007039892725444252,-0.06611213190658194,1.2033344230140566
2019-06-19,0.9419161875967325,-0.004993342210386165,-0.07077535361810039,1.2209872507355342
2019-06-20,0.9623994770560124,0.02174640347942458,-0.05056805953485399,1.2562929061784893
2019-06-21,0.9702776653095816,0.008185985592665368,-0.04279602334899002,1.25858123569794
2019-06-24,0.9772104709727225,0.007145177005521308,-0.035956631505429604,1.2605426610003263
2019-06-25,0.9976937604320024,0.020960980328926127,-0.015749337422183207,1.2477933965348147
2019-06-26,0.979416363683722,-0.01831964624131388,-0.03378046137338764,1.248120300751879
2019-06-27,0.9768953434425799,-0.002574002574002532,-0.03626751295286401,1.261850277868584
2019-06-28,0.9797314912138648,0.002903225806451637,-0.03346957992595301,1.2615233736515197
2019-07-01,0.9560969264531572,-0.024123512383403045,-0.05678568848354504,1.2925792742726376
2019-07-02,0.9661810074177257,0.01054713249835193,-0.04683748216563921,1.294540699575024
2019-07-03,0.9932819750100039,0.02804957599478164,-0.020101677686266806,1.2837528604118988
2019-07-04,0.9828827665152927,-0.010469543147208049,-0.030360765451607152,1.2752533507682244
2019-07-05,0.9847735316961493,0.0019236934915036752,-0.028495476766999817,1.2817914351095125
2019-07-08,0.979731491213865,-0.005120000000000013,-0.033469579925952786,1.2523700555737167
2019-07-09,0.9709079203698676,-0.009006111289803775,-0.04217426045412043,1.2494279176201373
2019-07-10,0.9702776653095821,-0.0006491398896460998,-0.042796023348989465,1.2497548218372014
2019-07-11,0.9869794244071489,0.017213380967846748,-0.02631930663495763,1.2500817260542656
2019-07-12,0.9803617462741508,-0.006704980842911823,-0.032847817031083415,1.2602157567832621
2019-07-15,0.9873857580331324,0.007164714235001647,-0.02591844801835297,1.2647924158221637
2019-07-16,0.9905147974071812,0.0031690140845070935,-0.02283156986066459,1.2595619483491334
2019-07-17,0.9852997317837667,-0.005265005265005285,-0.027976366790145146,1.2576005230467469
2019-07-18,0.9741742584538159,-0.011291460832745237,-0.038951933573036945,1.2494279176201368
2019-07-19,0.9856474028253275,0.011777301927194728,-0.02763338032817997,1.2625040863027128
2019-07-22,0.9748696005369376,-0.010934744268077612,-0.03826596064910648,1.2526969597907809
2019-07-23,0.9856474028253275,0.011055634807418002,-0.02763338032817997,1.2556390977443606
2019-07-24,0.9898194553240589,0.004232804232804144,-0.023517542784595613,1.2657731284733567
2019-07-25,0.9978158892799611,0.008078679311556147,-0.01562885415939208,1.2772147760706107
2019-07-26,0.9922531526149857,-0.0055749128919860835,-0.021116637550838036,1.2788492971559327
2019-07-29,0.992537519793815,0.0002865873271148409,-0.020836101984436417,1.2768878718535464
2019-07-30,0.9976389011997581,0.005139736588499755,-0.01580345747166778,1.2827721477607055
2019-07-31,1.001783773592087,0.004154682007031063,-0.011714433805043112,1.2736188296829023
2019-08-01,0.9845666113470288,-0.017186505410566433,-0.028699609035637508,1.2618502778685838
2019-08-02,1.00688515499803,0.022668393782383278,-0.006681789292274476,1.2425629290617843
2019-08-05,1.0425948248396322,0.03546548448385067,0.0,1.2209872507355337
2019-08-06,1.0451455155426037,0.0024464831804280607,0.0,1.208237986270022
2019-08-07,1.0642756958148907,0.018303843807199627,0.0,1.2003922850604765
2019-08-08,1.0719277679238053,0.0071899340922707555,0.0,1.218045112781954
2019-08-09,1.076072640316134,0.00386674598453296,0.0,1.2085648904870865
2019-08-12,1.0683560959019012,-0.0071710255656772795,-0.00717102556567728,1.227852239293886
2019-08-13,1.0945753614133908,0.024541691306918967,0.0,1.2173913043478253
2019-08-14,1.0664607273107092,-0.025685425685425645,-0.025685425685425756,1.2219679633867269
2019-08-15,1.078464728388259,0.011255924170616272,-0.014718614718614464,1.2268715266426928
2019-08-16,1.0800442022142522,0.0014645577035734547,-0.013275613275613107,1.2321019941157232
2019-08-19,1.074673991205875,-0.004972214097689331,-0.018181818181817966,1.2615233736515192
2019-08-20,1.0702514644930934,-0.004115226337448652,-0.022222222222222143,1.2562929061784889
2019-08-21,1.0711991487886894,0.0008854781582054994,-0.02135642135642124,1.2559660019614245
2019-08-22,1.074358096440676,0.0029489826010025144,-0.018470418470418415,1.2585812356979398
2019-08-23,1.07341041214508,-0.000882093501911152,-0.019336219336219318,1.2674076495586784
2019-08-26,1.1119495734993177,0.03590347263095928,0.0,1.2533507682249092
2019-08-27,1.112581363029715,0.0005681818181817455,0.0,1.2664269369074852
2019-08-28,1.1132131525601126,0.0005678591709257219,0.0,1.2625040863027124
2019-08-29,1.126164837933258,0.01163450624290574,0.0,1.258908139915004
2019-08-30,1.108158836316934,-0.015988779803646547,-0.015988779803646547,1.262177182085648
2019-09-02,1.10436809913455,-0.0034207525655644,-0.019354838709677358,1.2762340634194171
2019-09-03,1.1091065206125301,0.004290617848970335,-0.015147265077138594,1.277541680287675
2019-09-04,1.1132131525601128,0.0037026488180005313,-0.011500701262271984,1.2935599869238306
2019-09-05,1.1179515740380928,0.004256526674233818,-0.007293127629733442,1.3056554429552134
2019-09-06,1.0832031498662391,-0.03108222661768867,-0.038148667601682895,1.3144818568159522
2019-09-09,1.1080211869645538,0.022911710606989488,-0.01611100822682543,1.3197123242889826
2019-09-10,1.1020498152982778,-0.005389221556886148,-0.021413403990872437,1.3161163779012741
2019-09-11,1.086789643262239,-0.013847080072245666,-0.03496397094343717,1.3066361556064066
2019-09-12,1.0920975291878177,0.004884004884004867,-0.030250730264284265,1.320039228506047
2019-09-16,1.0947514721506069,0.002430133657351119,-0.027894109924707977,1.3154625694671451
2019-09-17,1.0735199284482921,-0.019393939393939297,-0.04674707264131961,1.291598561621444
2019-09-18,1.0728564427075948,-0.0006180469715698633,-0.04733622772621371,1.2971559333115388
2019-09-19,1.0894435862250282,0.015460729746443969,-0.032607350603860774,1.3033671134357625
2019-09-20,1.086789643262239,-0.0024360535931789995,-0.03496397094343717,1.3053285387381488
2019-09-23,1.0748468999296872,-0.010989010989010839,-0.04556876247153108,1.293886891140895
2019-09-24,1.0753075486010857,0.00042857142857133466,-0.04515972051259021,1.294867603792088
2019-09-25,1.0553660391405806,-0.01854493580599148,-0.06286717220065907,1.2860411899313493
2019-09-26,1.0216188692843413,-0.031976744186046346,-0.09283362890354474,1.2772147760706105
2019-09-27,1.0308226428814975,0.009009009009008917,-0.08466095889366687,1.2801569140241902
2019-09-30,1.017016982485763,-0.013392857142857206,-0.0969199639084839,1.2647924158221635
2019-10-08,1.0200849070181486,0.003016591251885359,-0.09419574057185787,1.2729650212487733
2019-10-09,1.0292886806153048,0.009022556390977376,-0.08602307056197989,1.2765609676364815
2019-10-10,1.0446283032772317,0.014903129657227954,-0.07240195387885007,1.285714285714285
2019-10-11,1.0461622655434244,0.001468428781204123,-0.07103984221053705,1.301405688133376
2019-10-14,1.0615018882053513,0.014662756598240234,-0.05741872552740723,1.3108859104282438
2019-10-15,1.0604297714044129,-0.0010099999000010565,-0.05837073252036751,1.3066361556064066
2019-10-16,1.0604297714044129,0.0,-0.05837073252036751,1.302059496567505
2019-10-17,1.0604297714044129,0.0,-0.05837073252036751,1.3040209218698913
2019-10-18,1.0604297714044129,0.0,-0.05837073252036751,1.2850604772801562
2019-10-21,1.0604297714044129,0.0,-0.05837073252036751,1.2880026152337356
2019-10-22,1.0604297714044129,0.0,-0.05837073252036751,1.2929061784897018
2019-10-23,1.0604403758081709,1.0000100000961964e-05,-0.05836131613352891,1.2860411899313493
2019-10-24,1.0604403758081709,0.0,-0.05836131613352891,1.2876757110166712
2019-10-25,1.0604403758081709,0.0,-0.05836131613352891,1.2955214122262169
2019-10-28,1.0604403758081709,0.0,-0.05836131613352891,1.3030402092186981
2019-10-29,1.0484475604240309,-0.01130927835051554,-0.06901057011498801,1.298790454396861
2019-10-30,1.0471994085663832,-0.0011904761904761862,-0.07011889086485112,1.2902909447531865
2019-10-31,1.0493836743172664,0.002085816448152533,-0.06817932955259087,1.2896371363190575
2019-11-01,1.0568725854631524,0.007136485280999194,-0.06152940505341209,1.316116377901274
2019-11-04,1.0556244336055047,-0.001180986123412997,-0.0626377258032752,1.320366132723111
2019-11-05,1.0490716363528545,-0.006207508128879713,-0.06845640974005662,1.3278849297155924
2019-11-06,1.0337817760966708,-0.014574657941701319,-0.0820333389258796,1.3223275580254976
2019-11-07,1.0393984594560852,0.0054331421672200175,-0.07704589555149566,1.3239620791108198
2019-11-08,1.0200521056625467,-0.018613029120384206,-0.09422486717437373,1.3187316116377894
2019-11-11,1.019115991769311,-0.0009177118384827709,-0.09505610773677109,1.2968290290944746
2019-11-12,1.023230099376111,0.004036937541974318,-0.09140290576471322,1.2951945080091527
2019-11-13,1.0235719737828524,0.00033411293017060473,-0.09109933172721363,1.2942137953579596
2019-11-14,1.02596509463004,0.002338009352037318,-0.08897431346471885,1.2951945080091527
2019-11-15,1.0304094619176745,0.004331889370210007,-0.08502785097722831,1.2889833278849292
2019-11-18,1.03519570361205,0.004644990046450026,-0.08077781445223853,1.2981366459627326
2019-11-19,1.0406656941199075,0.005284015852047519,-0.07592062985225045,1.3112128146453086
2019-11-20,1.0358794524255321,-0.0045992115637319975,-0.08017066637724013,1.2978097417456682
2019-11-21,1.031435085137898,-0.00429042904290422,-0.08411712886473044,1.29127165740438
2019-11-22,1.0334863315783447,0.001988730527013649,-0.08229568463973469,1.2775416802876753
2019-11-25,1.0399819453064254,0.006285147204763364,-0.07652777792724896,1.2866949983654785
2019-11-26,1.0563919168299982,0.015779092702169706,-0.06195622412728441,1.288656423667865
2019-11-27,1.0533150471693282,-0.002912621359223322,-0.06468839046477781,1.2866949983654785
2019-11-28,1.0594687864906682,0.0058422590068161195,-0.059224057789790896,1.2847335730630922
2019-11-29,1.0581012888637038,-0.001290738948047765,-0.060438353939788025,1.270676691729323
2019-12-02,1.0666481490322313,0.008077544426494221,-0.05284900300230655,1.2732919254658384
2019-12-03,1.0543406703895517,-0.011538461538461497,-0.06377766835227983,1.2785223929388687
2019-12-04,1.041691317340131,-0.011997405966277519,-0.07500990773975258,1.2791762013729975
2019-12-05,1.0464775590345063,0.004594683295044311,-0.0707598712147629,1.2886564236678653
2019-12-06,1.045451935814283,-0.0009800718719372714,-0.07167059332726067,1.296502124877411
2019-12-09,1.0550244192030338,0.00915631131458472,-0.06317052027728143,1.2922523700555737
2019-12-10,1.0492125542884352,-0.00550874918988975,-0.06833127891476876,1.2932330827067668
2019-12-11,1.0475031822547298,-0.001629195177582199,-0.06984914910226503,1.2749264465511605
2019-12-12,1.055024419203034,0.007180156657963455,-0.0631705202772812,1.271330500163452
2019-12-13,1.0628875305580794,0.007453013609850956,-0.05618831741479824,1.2971559333115399
2019-12-16,1.0697250186929015,0.006432936635574205,-0.050116836664812925,1.3010787839163125
2019-12-17,1.0806649997086166,0.010226909555768549,-0.040402467464836556,1.3213468453743051
2019-12-18,1.0707506419131247,-0.00917431192660545,-0.04920611455231516,1.3164432821183394
2019-12-19,1.0669900234389726,-0.0035121328224776427,-0.05254542896480696,1.3141549525988885
2019-12-20,1.0786137532681699,0.01089394424863821,-0.042223911689832305,1.3128473357306312
2019-12-23,1.0837418693692864,0.004754358161648264,-0.037670301127343375,1.2958483164432824
2019-12-24,1.088869985470403,0.004731861198738141,-0.033116690564854445,1.3027133050016348
2019-12-25,1.0830581205558043,-0.005337519623233922,-0.03827744920234177,1.3050016345210858
2019-12-26,1.0902374830973673,0.006628787878787845,-0.031902394414857316,1.3144818568159533
2019-12-27,1.0998099664861183,0.008780181875196025,-0.023402321364877965,1.3131742399476958
2019-12-30,1.0974168456389306,-0.0021759403170655833,-0.025527339627372747,1.332134684537431
2019-12-31,1.091604980724332,-0.005295950155763229,-0.030688098264860075,1.3389996730957834
2020-01-02,1.1076730778411636,0.014719699342311321,-0.016420118502394887,1.3563255966001966
2020-01-03,1.112459319535539,0.004320987654320874,-0.012170081977405212,1.3530565544295525
2020-01-06,1.098100594452413,-0.012907191149354569,-0.024920191552374127,1.3478260869565222
2020-01-07,1.1134849427557623,0.014009962640099571,-0.011259359864907559,1.3582870219025829
2020-01-08,1.1004937152996004,-0.011667178385016963,-0.022795173289879456,1.3448839490029423
2020-01-09,1.1247667981782186,0.02205653929791862,-0.001241416627431935,1.359267734553776
2020-01-10,1.150749253090542,0.02310030395136775,0.0,1.3589408303367114
2020-01-13,1.1483561322433544,-0.002079619726678583,-0.002079619726678583,1.3736515201046093
2020-01-14,1.1627148573264805,0.012503721345638485,0.0,1.3677672441974502
2020-01-15,1.1657917269871505,0.002646280505733678,0.0,1.3573063092513893
2020-01-16,1.1763898335961245,0.009090909090909038,0.0,1.3553448839490028
2020-01-17,1.1907485586792508,0.012205754141238145,0.0,1.3569794050343247
2020-01-20,1.1705779686815259,-0.01693942004019533,-0.01693942004019522,1.3667865315462568
2020-01-21,1.161347359699516,-0.007885514018691642,-0.024691358024691468,1.3419418110493626
2020-01-22,1.1761453312363215,0.012742071881606809,-0.012263905201889802,1.346518470088264
2020-01-23,1.13628639143947,-0.03388946819603755,-0.04573775617262876,1.3063092513893428
2020-02-03,1.047370294969571,-0.07825148407987048,-0.12041019295350774,1.19614253023864
2020-02-04,1.0464800459309724,-0.0008499849984998633,-0.12115783109433065,1.2324288983327885
2020-02-05,1.0471392953974357,0.000629968501574929,-0.12060418821006424,1.2445243543641713
2020-02-06,1.0468149028028269,-0.00030978934324654706,-0.12087661566105246,1.2739457338999673
2020-02-07,1.0468253670800722,9.996301368442317e-06,-0.12086782767876258,1.271003595946388
2020-02-10,1.0465532958716905,-0.00025990123752972494,-0.12109631521830111,1.275253350768225
2020-02-11,1.0465532958716905,0.0,-0.12109631521830111,1.28898332788493
2020-02-12,1.0465114387627088,-3.999520057595962e-05,-0.12113146714746081,1.2981366459627335
2020-02-13,1.046490510208218,-1.9998400127896332e-05,-0.12114904311204056,1.291271657404381
2020-02-14,1.0465742244261815,7.999520028789675e-05,-0.12107873925372115,1.3000980712651198
2020-02-17,1.0462916889405545,-0.00026996220529129644,-0.12131601477554954,1.3285387381497227
2020-02-18,1.0086672924320121,-0.03595975855130784,-0.15291327872712168,1.3203661327231127
2020-02-19,0.998677884792602,-0.009903570497784786,-0.161302461788985,1.3206930369401773
2020-02-20,1.004198346909118,0.005527770465912019,-0.15666633430742904,1.350441320693038
2020-02-21,0.9776475529201596,-0.026439790575916278,-0.17896389981396044,1.3550179797319393
2020-02-24,0.9353240100268696,-0.04329120731379399,-0.2145075438392232,1.3442301405688142
2020-02-25,0.9689725410227773,0.03597526700393483,-0.1862492429992626,1.341614906832299
2020-02-26,0.951359638079607,-0.018176885512750873,-0.20104069734517938,1.3305001634521094
2020-02-27,0.938478559807736,-0.013539651837524258,-0.21185832813547678,1.3308270676691736
2020-02-28,0.891686071391552,-0.04985994397759097,-0.2511550277410468,1.2857142857142863
2020-03-02,0.8906874001092272,-0.0011199808030715177,-0.2519937197344535,1.3324615887544953
2020-03-03,0.890731932697929,4.999800007987609e-05,-0.251956320916393,1.3314808761033023
2020-03-04,0.890803184839852,7.999280064785452e-05,-0.2518964828074962,1.3409610983981701
2020-03-05,0.890803184839852,0.0,-0.2518964828074962,1.3729977116704812
2020-03-06,0.8909011565349964,0.00010998130317863009,-0.2518142054077629,1.3471722785223936
2020-03-09,0.8907230261801886,-0.00019994401567569042,-0.2519638006800051,1.3043478260869572
2020-03-10,0.8907230261801886,0.0,-0.2519638006800051,1.3331153971886243
2020-03-11,0.8907497457334098,2.9997600192066542e-05,-0.2519413613891688,1.3112128146453095
2020-03-12,0.8907586522511503,9.998900120988807e-06,-0.25193388162555663,1.2906178489702522
2020-03-13,0.8907141196624483,-4.999400071992177e-05,-0.25197128044361716,1.2713305001634525
2020-03-16,0.8907230261801885,9.999300048857407e-06,-0.25196380068000523,1.2180451127819552
2020-03-17,0.8907230261801885,0.0,-0.25196380068000523,1.20725727361883
2020-03-18,0.8907853718043713,6.999440044808125e-05,-0.2519114423347203,1.1869892121608372
2020-03-19,0.8908477174285541,6.998950157477424e-05,-0.2518590839894356,1.1755475645635833
2020-03-20,0.8909991282301405,0.0001699626082261041,-0.2517319280080297,1.1912389669826744
2020-03-23,0.8908388109108135,-0.0001799298273673644,-0.2518665637530477,1.1526642693690752
2020-03-24,0.8908209978753329,-1.9995800881744685e-05,-0.2518815232802719,1.1804511278195493
2020-03-25,0.8907230261801885,-0.00010997910397037014,-0.25196380068000523,1.2115070284406673
2020-03-26,0.8907319326979288,9.999200063948166e-06,-0.2519563209163932,1.203988231448186
2020-03-27,0.8907764652866308,4.999550040496459e-05,-0.25191892209833255,1.209545603138281
2020-03-30,0.8827338290502168,-0.009028792912513794,-0.2586731912324768,1.1984308597580913
2020-03-31,0.883472930777024,0.0008372871895059308,-0.2580524877922584,1.1994115724092844
2020-04-01,0.8691836307254158,-0.01617401003904062,-0.2700527543031477,1.200719189277542
2020-04-02,0.8728791393594526,0.004251700680272252,-0.26694923710205554,1.217064400130762
2020-04-03,0.8807628911120641,0.009031893875246944,-0.2603284004063925,1.2085648904870876
2020-04-07,0.905645982581244,0.028251748251748143,-0.239431384585706,1.2356979405034327
2020-04-08,0.8970231291018251,-0.00952121871599565,-0.24667292472158753,1.230794377247467
2020-04-09,0.8992404342822472,0.0024718483932986146,-0.24481081440093222,1.2343903236351752
2020-04-10,0.9044141463698984,0.005753424657534145,-0.24046589031940346,1.2304674730304024
2020-04-13,0.9041677791276292,-0.0002724053391446324,-0.24067279146614284,1.2236024844720501
2020-04-14,0.9145152033029319,0.011444141689373355,-0.231982943303085,1.243870545930043
2020-04-15,0.9120515308802407,-0.0026939655172414367,-0.2340519547704798,1.236678653154626
2020-04-16,0.9189498136637758,0.0075634792004322104,-0.2282587226617746,1.2373324615887549
2020-04-17,0.9039214118853602,-0.01635388739946375,-0.24087969261288222,1.2484472049689446
2020-04-20,0.8994868015245162,-0.004905968928863524,-0.24460391325419284,1.2536776724419751
2020-04-21,0.907616920519397,0.009038619556286154,-0.23777617541179008,1.2406015037593991
2020-04-22,0.9051532480967058,-0.002714440825190123,-0.23984518687918488,1.2517162471395888
2020-04-23,0.9211671188441979,0.017691888949374013,-0.2263966123411193,1.249427917620138
